qID	sentence	option1	option2	answer	ed	gender	wid	ctx	url
3U18MJKL1UKTWTQOWG64OK6RZQSNCD-1	Children are a big part of Mary life and Susan life also involves children, _  needs a break every now and then.	Mary	Susan	1	1	f	A3ZWMVK6GNTJ8	Children	https://www.wikihow.com/Study-when-You-Have-Children
3U18MJKL1UKTWTQOWG64OK6RZQSNCD-2	Children are a big part of Mary life and Susan life also involves children, _  also needs a break every now and then.	Mary	Susan	2	1	f	A3ZWMVK6GNTJ8	Children	https://www.wikihow.com/Study-when-You-Have-Children
3PGQRAZX02I3F9JY045FK58GPE8SYU-1	Adam easily gained on Jason as they were racing on the jogging track because _ is a strong runner.	Adam	Jason	1	1	m	A2VNK2H6USLQTK	gain	https://www.wikihow.com/Set-the-Gain-on-a-Car-Amplifier
3PGQRAZX02I3F9JY045FK58GPE8SYU-2	Adam hardly gained on Jason as they were racing on the jogging track because _ is a strong runner.	Adam	Jason	2	1	m	A2VNK2H6USLQTK	gain	https://www.wikihow.com/Set-the-Gain-on-a-Car-Amplifier
3V7ICJJAZAEO0GOC0BVDERU9QUT4B0-1	Adam was nicer than Jason as a teenager, so most teachers preferred to have _ in class.	Adam	Jason	1	3	m	AZLZA0Q87TJZO	teenager	https://www.wikihow.com/Be-a-Low-Maintenance-Teenager
3V7ICJJAZAEO0GOC0BVDERU9QUT4B0-2	Adam was not as nice Jason as a teenager, so most teachers preferred to have _ in class.	Adam	Jason	2	3	m	AZLZA0Q87TJZO	teenager	https://www.wikihow.com/Be-a-Low-Maintenance-Teenager
3NCN4N1H1GFAMOYIIGA9D009H48BN8-1	Adam borrowed a pillow from Jason for the camping trip, and _ returned it on the following Friday.	Adam	Jason	1	2	m	A2RRDATXKQ8HHC	pillow	https://www.wikihow.com/Make-a-Pillow
3NCN4N1H1GFAMOYIIGA9D009H48BN8-2	Adam borrowed a pillow from Jason for the camping trip, and _ had it returned on the following Friday.	Adam	Jason	2	2	m	A2RRDATXKQ8HHC	pillow	https://www.wikihow.com/Make-a-Pillow
3S8A4GJRD5HWI6P38ERS4ZW2I4A6VI-1	When it comes to swimming, Mary wins fewer medals than Susan. So, _ is a weaker swimmer.	Mary	Susan	1	1	f	A1GV0UZU0T2ORS	swimming	https://www.wikihow.com/Swim-a-50-Yard-Freestyle
3S8A4GJRD5HWI6P38ERS4ZW2I4A6VI-2	When it comes to swimming, Mary wins fewer medals than Susan. So, _ is a better swimmer.	Mary	Susan	2	1	f	A1GV0UZU0T2ORS	swimming	https://www.wikihow.com/Swim-a-50-Yard-Freestyle
31HLTCK4BN9YFZE9KR0EGQ9RCICGVT-1	With her bad eyes, Mary could not recognize Susan , so _ had to ask her who she was.	Mary	Susan	1	1	f	A130P4M9JPT4YA	recognize	https://www.wikihow.com/Recognize-Signs-of-Depression-in-Men
31HLTCK4BN9YFZE9KR0EGQ9RCICGVT-2	With her bad eyes, Mary could not recognize Susan , so _ had to tell her who she was.	Mary	Susan	2	1	f	A130P4M9JPT4YA	recognize	https://www.wikihow.com/Recognize-Signs-of-Depression-in-Men
3O4VWC1GEYKOUS2R8NFBU89ODQ0J33-1	Adam knew Jason was suffering from depression so he offered to listen for a while; _ felt helpful.	Adam	Jason	1	1	m	AZLZA0Q87TJZO	depression	https://www.wikihow.com/Help-Your-Spouse-With-Depression
3O4VWC1GEYKOUS2R8NFBU89ODQ0J33-2	Adam knew Jason was suffering from depression so he offered to listen for a while; _ felt grateful.	Adam	Jason	2	1	m	AZLZA0Q87TJZO	depression	https://www.wikihow.com/Help-Your-Spouse-With-Depression
3R0WOCG21M7GWBGBTDD1MLG3SO3DU5-1	Adam disliked the diamond ring Jason was wearing, since _ felt diamonds were the result of slave labor and violence.	Adam	Jason	1	5	m	A16T2OUDIUELPJ	ring	https://www.wikihow.com/Clean-Opal-Rings
3R0WOCG21M7GWBGBTDD1MLG3SO3DU5-2	Adam disliked the diamond ring Jason was wearing, but _ loved it despite feeling diamonds were the result of slave labor and violence.	Adam	Jason	2	5	m	A16T2OUDIUELPJ	ring	https://www.wikihow.com/Clean-Opal-Rings
3U18MJKL1UKTWTQOWG64OK6RZVWCNG-1	Wrangling the cattle was easier for Adam than Jason because _ grew up on a farm.	Adam	Jason	1	2	m	A3R19ZA45J8915	farm	https://www.wikihow.com/Cook-Beef-Tripe
3U18MJKL1UKTWTQOWG64OK6RZVWCNG-2	Wrangling the cattle was easier for Adam than Jason because _ didn't grow up on a farm.	Adam	Jason	2	2	m	A3R19ZA45J8915	farm	https://www.wikihow.com/Cook-Beef-Tripe
3SR6AEG6W5REP05IPATGGR1EG8XYHV-1	Adam asked Jason for a prescription to treat their flu because _ wanted to get better.	Adam	Jason	1	4	m	A1P6LFEAY9MWAY	prescription	https://www.wikihow.com/Read-a-Doctor%27s-Prescription
3SR6AEG6W5REP05IPATGGR1EG8XYHV-2	Adam asked Jason for a prescription to treat their flu because _ was a doctor.	Adam	Jason	2	4	m	A1P6LFEAY9MWAY	prescription	https://www.wikihow.com/Read-a-Doctor%27s-Prescription
3VW0145YLYAAMPBUU78QY9UMKMXJMX-1	Mary has a internal injury but Susan is not a doctor and doesn't even know about first aid, _ will not find any medical help from him.	Mary	Susan	1	2	f	A3ZWMVK6GNTJ8	internal	https://www.wikihow.com/Get-Rid-of-Bruises-Fast
3VW0145YLYAAMPBUU78QY9UMKMXJMX-2	Mary has a internal injury but Susan is not a doctor and doesn't even know about first aid, _ will not give any medical help to him.	Mary	Susan	2	2	f	A3ZWMVK6GNTJ8	internal	https://www.wikihow.com/Get-Rid-of-Bruises-Fast
3FO95NVK5CYUI87CM9DLC9FJMPJRSD-1	Adam's handwriting was meticulous, while Jason's handwriting was often sloppy, because _ was careless about their work.	Adam	Jason	1	1	m	AOBTFLJU2BEPR	handwriting	https://www.wikihow.com/Compare-Handwriting-Samples
3FO95NVK5CYUI87CM9DLC9FJMPJRSD-2	Adam's handwriting was meticulous, while Jason's handwriting was often sloppy, because _ was careful about their work.	Adam	Jason	2	1	m	AOBTFLJU2BEPR	handwriting	https://www.wikihow.com/Compare-Handwriting-Samples
3VLL1PIENQMOM71AP9QPE77HYHZOZ6-1	Mary knew how to assemble a flat pack chest of drawers but Susan did not as _ was very practical.	Mary	Susan	1	1	f	A1WAWEY2810TFN	assemble	https://www.wikihow.com/Assemble-a-Senbazuru
3VLL1PIENQMOM71AP9QPE77HYHZOZ6-2	Mary knew how to assemble a flat pack chest of drawers but Susan did not as _ was very disorganised.	Mary	Susan	2	1	f	A1WAWEY2810TFN	assemble	https://www.wikihow.com/Assemble-a-Senbazuru
3ULIZ0H1VA35J1AKCJLYD7NE4B151L-1	Adam was better at teaching than Jason because _ was more patient and understanding to students.	Adam	Jason	1	2	m	A37IJGXG1VEBEK	teaching	https://www.wikihow.pet/Teach-Your-Dog-to-Sit
3ULIZ0H1VA35J1AKCJLYD7NE4B151L-2	Adam was better at teaching than Jason because _ was more nervous and ignorant to students.	Adam	Jason	2	2	m	A37IJGXG1VEBEK	teaching	https://www.wikihow.pet/Teach-Your-Dog-to-Sit
374UMBUHN5NRR6V8TCSGXJCJODICTH-1	When Mary began to grow faster than Susan, _ was unable to share her clothes any longer.	Mary	Susan	1	1	f	A16T2OUDIUELPJ	grow	https://www.wikihow.com/Grow-Melons
374UMBUHN5NRR6V8TCSGXJCJODICTH-2	When Mary began to grow faster than Susan, _ was unwilling to share her clothes any longer.	Mary	Susan	2	1	f	A16T2OUDIUELPJ	grow	https://www.wikihow.com/Grow-Melons
3XDJY5RK5UZIQ4WPK0O8BFA586V4U6-1	Adam is handing over hot chicken noodle soup and medicine to Jason because _ knows they feel very sick.	Adam	Jason	1	3	m	A3R19ZA45J8915	sick	https://www.wikihow.com/Maintain-Your-Health-when-Caring-for-Sick-Loved-Ones
3XDJY5RK5UZIQ4WPK0O8BFA586V4U6-2	Adam is handing over hot chicken noodle soup and medicine to Jason because _ feels very sick.	Adam	Jason	2	3	m	A3R19ZA45J8915	sick	https://www.wikihow.com/Maintain-Your-Health-when-Caring-for-Sick-Loved-Ones
3V0TR1NRVCGYBVIREV7HBEYB1334AU-1	Adam works in Alaska, but Jason has built a life in Las Vegas. _ is more likely the oil worker.	Adam	Jason	1	2	m	A1GV0UZU0T2ORS	Alaska	https://www.wikihow.com/Live-in-Alaska
3V0TR1NRVCGYBVIREV7HBEYB1334AU-2	Adam works in Alaska, but Jason has built a life in Las Vegas. _ is more likely the blackjack dealer.	Adam	Jason	2	2	m	A1GV0UZU0T2ORS	Alaska	https://www.wikihow.com/Live-in-Alaska
31J7RYECZLOJLQD54615UWJBQZ9L1T-1	Adam took all the money from Jason, so _ now had a wallet that was full.	Adam	Jason	1	1	m	ALI92G1065WRG	money	https://www.wikihow.com/Do-a-Layered-Haircut
31J7RYECZLOJLQD54615UWJBQZ9L1T-2	Adam took all the money from Jason, so _ now had a wallet that was empty.	Adam	Jason	2	1	m	ALI92G1065WRG	money	https://www.wikihow.com/Do-a-Layered-Haircut
32K26U12DNMG9Q5BY3N6I7IM6YAVDG-1	Adam needed to trap Jason, because _ was looking to protect the neighborhood from vandalism.	Adam	Jason	1	2	m	A2W3KKNN3CAY66	trap	https://www.wikihow.com/Catch-an-Escaped-Pet-Rat
32K26U12DNMG9Q5BY3N6I7IM6YAVDG-2	Adam needed to trap Jason, because _ was looking to destroy the neighborhood with vandalism.	Adam	Jason	2	2	m	A2W3KKNN3CAY66	trap	https://www.wikihow.com/Catch-an-Escaped-Pet-Rat
3JMQI2OLFZ331LW2WC1F8QO9KRVDNW-1	On the playground at school during recess, Adam called Jason a chicken because _ was capable of climbing the ladder.	Adam	Jason	1	1	m	A3UQ88DE7J0HKL	chicken	https://www.wikihow.com/Tell-if-Chicken-Is-Bad
3JMQI2OLFZ331LW2WC1F8QO9KRVDNW-2	On the playground at school during recess, Adam called Jason a chicken because _ was scared of climbing the ladder.	Adam	Jason	2	1	m	A3UQ88DE7J0HKL	chicken	https://www.wikihow.com/Tell-if-Chicken-Is-Bad
33W1NHWFYHJ4ZZ6ILQCO8HD4XT0ZTV-1	The eyes of Adam were failing.  They asked Jason if they could fix them, but _ was out of luck.	Adam	Jason	1	3	m	A34UER5ZQ5APMB	Eyes	https://www.wikihow.com/Take-Care-of-Your-Eyes
33W1NHWFYHJ4ZZ6ILQCO8HD4XT0ZTV-2	The eyes of Adam were failing.  They asked Jason if they could fix them, and _ was in luck.	Adam	Jason	2	3	m	A34UER5ZQ5APMB	Eyes	https://www.wikihow.com/Take-Care-of-Your-Eyes
39N6W9XWRF1FJT9EP2NYNPDLUPTYGF-1	Adam forgot to have their vaccines updated but Jason remembered, so _ came down with a disease.	Adam	Jason	1	2	m	A38DXFI1TZA295	disease	https://www.wikihow.com/Recognize-and-Prevent-Lymphatic-Filariasis
39N6W9XWRF1FJT9EP2NYNPDLUPTYGF-2	Adam forgot to have their vaccines updated but Jason remembered, so _  hasn't come down with a disease.	Adam	Jason	2	2	m	A38DXFI1TZA295	disease	https://www.wikihow.com/Recognize-and-Prevent-Lymphatic-Filariasis
3VIVIU06FKAEREROCPNQM8FM7BYIMI-1	Adam was open to happy accidents occurring while Jason wanted pure perfection because _ was creative.	Adam	Jason	1	1	m	A3C0NQ2IP5FTZQ	happy accidents	https://www.wikihow.com/House-Train-a-Puppy
3VIVIU06FKAEREROCPNQM8FM7BYIMI-2	Adam was open to happy accidents occurring while Jason wanted pure perfection because _ was strict.	Adam	Jason	2	1	m	A3C0NQ2IP5FTZQ	happy accidents	https://www.wikihow.com/House-Train-a-Puppy
351S7I5UGBAVYWV1Q6ZQ3M7UI7RJNJ-1	Adam always uses the microwave to cook, while Jason makes meals on the stove. _ probably has less time.	Adam	Jason	1	1	m	A1GV0UZU0T2ORS	microwave	https://www.wikihow.com/Cook-in-a-Microwave-Oven
351S7I5UGBAVYWV1Q6ZQ3M7UI7RJNJ-2	Adam always uses the microwave to cook, while Jason makes meals on the stove. _ probably has more time.	Adam	Jason	2	1	m	A1GV0UZU0T2ORS	microwave	https://www.wikihow.com/Cook-in-a-Microwave-Oven
33KGGVH24UFELKUUIP4T5QEYX7C1XM-1	Mary was known to be quite obnoxious to their coworkers however Susan was quite accommodating with their office mates. _ was never invited to drinks after work.	Mary	Susan	1	1	f	A38DXFI1TZA295	obnoxious	https://www.wikihow.com/Stop-Being-Obnoxious
33KGGVH24UFELKUUIP4T5QEYX7C1XM-2	Mary was known to be quite obnoxious to their coworkers however Susan was quite accommodating with their office mates. _ was always invited to drinks after work.	Mary	Susan	2	1	f	A38DXFI1TZA295	obnoxious	https://www.wikihow.com/Stop-Being-Obnoxious
3JGHED38EDPHWBZ6C174PECK251Y7T-1	Adam was allowed to wear makeup to school, but it was against the rules for Jason, because _ 's school was very progressive.	Adam	Jason	1	1	m	AOBTFLJU2BEPR	makeup	https://www.wikihow.com/Apply-Makeup-for-School
3JGHED38EDPHWBZ6C174PECK251Y7T-2	Adam was allowed to wear makeup to school, but it was against the rules for Jason, because _ 's school was very traditional.	Adam	Jason	2	1	m	AOBTFLJU2BEPR	makeup	https://www.wikihow.com/Apply-Makeup-for-School
3DW3BNF1GHG4SV9KHVCQWF4LV308V2-1	Applying for a loan Adam had to run Jason's credit because _ was the loaner.	Adam	Jason	1	1	m	A23Y6SGE73H4IW	credit	https://www.wikihow.com/Close-a-Secured-Credit-Card
3DW3BNF1GHG4SV9KHVCQWF4LV308V2-2	Applying for a loan Adam had to run Jason's credit because _ was the applicant.	Adam	Jason	2	1	m	A23Y6SGE73H4IW	credit	https://www.wikihow.com/Close-a-Secured-Credit-Card
3LG268AV384T8P2ULETGNSB4L4YREC-1	Mary earns more money per year than Susan because _ has an extremely well-paying job.	Mary	Susan	1	1	f	A3R19ZA45J8915	job	https://www.wikihow.com/Determine-if-Someone-Is-a-Child-Molester
3LG268AV384T8P2ULETGNSB4L4YREC-2	Mary earns more money per year than Susan because _ has an extremely low-paying job.	Mary	Susan	2	1	f	A3R19ZA45J8915	job	https://www.wikihow.com/Determine-if-Someone-Is-a-Child-Molester
3DZKABX2ZKJLYNY4I54VQZOCEQLCVG-1	Adam was invited to a concert by Jason, then _ had to get permission to attend from their parents.	Adam	Jason	1	5	m	AZLZA0Q87TJZO	concert	https://www.wikihow.com/Go-to-a-Concert-if-You-Are-a-Teenager
3DZKABX2ZKJLYNY4I54VQZOCEQLCVG-2	Adam invited Jason to a concert, then _ had to get permission to attend from their parents.	Adam	Jason	2	5	m	AZLZA0Q87TJZO	concert	https://www.wikihow.com/Go-to-a-Concert-if-You-Are-a-Teenager
3AC6MFV69KGEUQFNLWVZUYAGMW5HZX-1	Airbnb was ideal for Adam but Jason liked staying in hotel better than homes. _ booked a room in a downtown loft for their vacation.	Adam	Jason	1	1	m	A38DXFI1TZA295	Airbnb	https://www.wikihow.com/Be-an-Airbnb-Superhost
3AC6MFV69KGEUQFNLWVZUYAGMW5HZX-2	Airbnb was ideal for Adam but Jason liked staying in hotel better than homes. _ booked a room in a downtown hotel for their vacation.	Adam	Jason	2	1	m	A38DXFI1TZA295	Airbnb	https://www.wikihow.com/Be-an-Airbnb-Superhost
3PN6H8C9R4OWH22DN8WAMK49LO9ADU-1	Adam asked Jason to get an extra copy of the homework assignment since _ couldn't make it to school.	Adam	Jason	1	2	m	AKHH4W14A6AN9	school	https://www.wikihow.com/Start-a-School-Club
3PN6H8C9R4OWH22DN8WAMK49LO9ADU-2	Adam asked Jason to get an extra copy of the homework assignment since _ made it to school.	Adam	Jason	2	2	m	AKHH4W14A6AN9	school	https://www.wikihow.com/Start-a-School-Club
30QQTY5GMMYF9RE8MYMFERUFZ8KU7F-1	The cat of Adam sheds a little, while Jason's loses a lot of fur. _ 's cat has short hair.	Adam	Jason	1	1	m	A1GV0UZU0T2ORS	cat	https://www.wikihow.com/Know-if-Your-Cat-Is-Shedding-More-than-Normal
30QQTY5GMMYF9RE8MYMFERUFZ8KU7F-2	The cat of Adam sheds a little, while Jason's loses a lot of fur. _ 's cat has long hair.	Adam	Jason	2	1	m	A1GV0UZU0T2ORS	cat	https://www.wikihow.com/Know-if-Your-Cat-Is-Shedding-More-than-Normal
3ECKRY5B1QUEQLQ7REDKUABVMDRIZ6-1	They went on a safari and saw a panda eating bamboo, which Adam loved but Jason didn't care about. _ 's favorite animal was the panda.	Adam	Jason	1	1	m	AN9MVFWRCF2OP	bamboo	https://www.wikihow.com/Bend-Bamboo
3ECKRY5B1QUEQLQ7REDKUABVMDRIZ6-2	They went on a safari and saw a panda eating bamboo, which Adam loved but Jason didn't care about. _ 's favorite animal was the tiger.	Adam	Jason	2	1	m	AN9MVFWRCF2OP	bamboo	https://www.wikihow.com/Bend-Bamboo
3BO3NEOQM0FDPDIZFMXLDHKMDPLAIS-1	Marys alcoholism was very concerning to Susan, but _ did not want to get any help.	Mary	Susan	1	4	f	A34UER5ZQ5APMB	alcoholism	https://www.wikihow.com/Heal-Liver-from-Alcoholism
3BO3NEOQM0FDPDIZFMXLDHKMDPLAIS-2	Marys alcoholism was very concerning to Susan, so _ wanted them to get any help.	Mary	Susan	2	4	f	A34UER5ZQ5APMB	alcoholism	https://www.wikihow.com/Heal-Liver-from-Alcoholism
338431Z1FNTUE5EQZQ8CK2TQIYQROY-1	Adam noticed that Jason was acting more aggressively since _ starting selling testosterone to them.	Adam	Jason	1	2	m	A1HKYY6XI2OHO1	Testosterone	https://www.wikihow.com/Increase-Testosterone-Levels-Naturally
338431Z1FNTUE5EQZQ8CK2TQIYQROY-2	Adam noticed that Jason was acting more aggressively since _ starting buying testosterone from them.	Adam	Jason	2	2	m	A1HKYY6XI2OHO1	Testosterone	https://www.wikihow.com/Increase-Testosterone-Levels-Naturally
3ZXNP4Z39RJXWCS7TMIEV6AOTO8L7V-1	Adam was the victim of scams quite often but Jason never was, because _ was very gullible.	Adam	Jason	1	1	m	A38DXFI1TZA295	scams	https://www.wikihow.com/Spot-eBay-Automobile-and-Computer-Scams
3ZXNP4Z39RJXWCS7TMIEV6AOTO8L7V-2	Adam was the victim of scams quite often but Jason never was, because _ was very astute.	Adam	Jason	2	1	m	A38DXFI1TZA295	scams	https://www.wikihow.com/Spot-eBay-Automobile-and-Computer-Scams
3ZXNP4Z39RJXWCS7TMIEV6AOTL97LC-1	Adam discovered Jason was a respected doctor so _ asked him many health related questions.	Adam	Jason	1	2	m	A8E99XNOTT390	health	https://www.wikihow.com/Verify-Health-Insurance
3ZXNP4Z39RJXWCS7TMIEV6AOTL97LC-2	Adam discovered Jason was a respected doctor so _ was asked many health related questions.	Adam	Jason	2	2	m	A8E99XNOTT390	health	https://www.wikihow.com/Verify-Health-Insurance
3UQ1LLR26CMU93PCKN6YXV0MNFCALN-1	Adam helped Jason plan all of the company events for the conference because _ was an assistant.	Adam	Jason	1	1	m	A3C0NQ2IP5FTZQ	events	https://www.wikihow.com/Help-Someone-Who-Is-Grieving
3UQ1LLR26CMU93PCKN6YXV0MNFCALN-2	Adam helped Jason plan all of the company events for the conference because _ was an CEO.	Adam	Jason	2	1	m	A3C0NQ2IP5FTZQ	events	https://www.wikihow.com/Help-Someone-Who-Is-Grieving
3D1UCPY6GG7KGM71XL6KDKC24IG387-1	Adam took cello lessons from Jason, and _ had been learning the cello for two weeks now.	Adam	Jason	1	2	m	A2RRDATXKQ8HHC	cello	https://www.wikihow.com/Do-Vibrato-on-a-Cello
3D1UCPY6GG7KGM71XL6KDKC24IG387-2	Adam took cello lessons from Jason, and _ had been teaching the cello for two decades now.	Adam	Jason	2	2	m	A2RRDATXKQ8HHC	cello	https://www.wikihow.com/Do-Vibrato-on-a-Cello
37G6BXQPLSZ8QDM1SXGGA0P7IAJEQH-1	Because lactose intolerance causes unpleasant symptoms like gas, and Adam suffered from this while Jason did not, _ consumed very little dairy.	Adam	Jason	1	3	m	A3UQ88DE7J0HKL	gas	https://www.wikihow.com/Reduce-Bloating-and-Gas
37G6BXQPLSZ8QDM1SXGGA0P7IAJEQH-2	Because lactose intolerance causes unpleasant symptoms like gas, and Adam suffered from this while Jason did not, _ consumed dairy without concern.	Adam	Jason	2	3	m	A3UQ88DE7J0HKL	gas	https://www.wikihow.com/Reduce-Bloating-and-Gas
33W1NHWFYHJ4ZZ6ILQCO8HD4XWWTZR-1	Adam insisted in getting immersed in the culture while Jason wasn't having any of that so _ went to an event.	Adam	Jason	1	4	m	A3C0NQ2IP5FTZQ	culture	https://www.wikihow.com/Move-to-Italy
33W1NHWFYHJ4ZZ6ILQCO8HD4XWWTZR-2	Adam insisted in getting immersed in the culture while Jason wasn't having any of that so _ stayed at home.	Adam	Jason	2	4	m	A3C0NQ2IP5FTZQ	culture	https://www.wikihow.com/Move-to-Italy
3INZSNUD824X68RFF0UAINHX8OSD9V-1	Adam stood in the garage and watched Jason weld the metal scultpure because _ admired their skill.	Adam	Jason	1	3	m	A8E99XNOTT390	weld	https://www.wikihow.com/Weld-Copper
3INZSNUD824X68RFF0UAINHX8OSD9V-2	Adam stood in the garage and watched Jason weld the metal scultpure because _ was very skilled.	Adam	Jason	2	3	m	A8E99XNOTT390	weld	https://www.wikihow.com/Weld-Copper
31S7M7DAGGOKUAPE6PLF0226IMWTLE-1	Adam greatly admired the look of Jason 's muscles , so _ asked for some training tips at the gym.	Adam	Jason	1	2	m	A130P4M9JPT4YA	muscles	https://www.wikihow.com/Build-Your-Upper-Arm-Muscles
31S7M7DAGGOKUAPE6PLF0226IMWTLE-2	Adam greatly admired the look of Jason 's muscles , so _ offered some training tips at the gym.	Adam	Jason	2	2	m	A130P4M9JPT4YA	muscles	https://www.wikihow.com/Build-Your-Upper-Arm-Muscles
37VE3DA4YUFICSC7FIFW8G3DVZFBHT-1	Adam needed Jason to pick up some buttermilk on their way home from work, because _ had none to use for dinner.	Adam	Jason	1	2	m	A34UER5ZQ5APMB	buttermilk	https://www.wikihow.com/Make-Buttermilk
37VE3DA4YUFICSC7FIFW8G3DVZFBHT-2	Adam needed Jason to pick up some buttermilk on their way home from work, but _ had some to use for dinner.	Adam	Jason	2	2	m	A34UER5ZQ5APMB	buttermilk	https://www.wikihow.com/Make-Buttermilk
3VDVA3ILIDD3ZYZ4TF4PH4E3ULM1G8-1	Mary was skinnier than Susan so _ didn't have to worry about how to lose weight.	Mary	Susan	1	2	f	A37IJGXG1VEBEK	weight	https://www.wikihow.com/Juice-to-Lose-Weight
3VDVA3ILIDD3ZYZ4TF4PH4E3ULM1G8-2	Mary was skinnier than Susan so _ had to worry about how to lose weight.	Mary	Susan	2	2	f	A37IJGXG1VEBEK	weight	https://www.wikihow.com/Juice-to-Lose-Weight
38B7Q9C28G3JRADTLFAWKJJXYJ769K-1	Exercise was enjoyable to Adam but not Jason because _ was in great physical shape.	Adam	Jason	1	1	m	AZLZA0Q87TJZO	exercise	https://www.wikihow.com/Live-a-Long-Life
38B7Q9C28G3JRADTLFAWKJJXYJ769K-2	Exercise was enjoyable to Adam but not Jason because _ was in terrible physical shape.	Adam	Jason	2	1	m	AZLZA0Q87TJZO	exercise	https://www.wikihow.com/Live-a-Long-Life
3K3IX1W4S6P56Z53SHN5MELYZ3ZAPN-1	Adam has trouble at night unlike Jason ,for  _ it is nothing to wake up during the night and stay awake.	Adam	Jason	1	4	m	A3ZWMVK6GNTJ8	during the night and stay awake	https://www.wikihow.com/Be-Nocturnal
